img_path,dataset
styleclip/real/060282.jpg,real
whichfaceisreal/fake/538.png,whichfaceisreal
stargan/real/real/846.jpg,real
CollabDiff/real/151855.jpg,real
styleclip/real/030974.jpg,real
stargan/fake/fake/1625.jpg,stargan
CollabDiff/real/045647.jpg,real
CollabDiff/real/027609.jpg,real
styleclip/fake/02010.jpg,styleclip
starganv2/real/1274.jpg,real
CollabDiff/fake/174/000000_x_0.png,CollabDiff
CollabDiff/real/048397.jpg,real
starganv2/fake/720.jpg,starganv2
starganv2/fake/663.jpg,starganv2
starganv2/fake/240.jpg,starganv2
stargan/fake/fake/514.jpg,stargan
styleclip/real/089084.jpg,real
MidJourney/MidJourney/real/61861.jpg,MidJourney
starganv2/real/560.jpg,real
styleclip/real/009077.jpg,real
stargan/fake/fake/1906.jpg,stargan
whichfaceisreal/fake/562.png,whichfaceisreal
stargan/real/real/843.jpg,real
CollabDiff/real/120058.jpg,real
stargan/real/real/1908.jpg,real
stargan/real/real/251.jpg,real
whichfaceisreal/real/00977.jpeg,real
CollabDiff/fake/257/000000_x_0.png,CollabDiff
stargan/real/real/481.jpg,real
MidJourney/MidJourney/fake/13592447708_Single_person_black_male_looking_at_the_camera_faci_b8aefb6e-ab1f-491d-ba18-89aafc91b8d3.png,MidJourney
stargan/real/real/548.jpg,real
MidJourney/MidJourney/fake/13592447708_Clean_East_Asian_male_face_face_only_shown_face_clo_bace25cc-c31c-4bd2-9af9-f24c07535981.png,MidJourney
styleclip/fake/00265.jpg,styleclip
styleclip/fake/01445.jpg,styleclip
styleclip/fake/01048.jpg,styleclip
stargan/fake/fake/1378.jpg,stargan
stargan/real/real/106.jpg,real
starganv2/real/1212.jpg,real
MidJourney/MidJourney/fake/13592447708_Single_person_East_Asian_male_looking_at_the_camera_3a75a9d5-6415-435e-9e9b-d7c9a4c8143b.png,MidJourney
CollabDiff/real/086363.jpg,real
CollabDiff/real/102458.jpg,real
starganv2/real/412.jpg,real
starganv2/real/584.jpg,real
styleclip/real/048827.jpg,real
styleclip/fake/01947.jpg,styleclip
starganv2/fake/200.jpg,starganv2
stargan/real/real/1103.jpg,real
stargan/fake/fake/249.jpg,stargan
whichfaceisreal/fake/253.png,whichfaceisreal
starganv2/fake/700.jpg,starganv2
starganv2/real/1208.jpg,real
stargan/real/real/272.jpg,real
MidJourney/MidJourney/real/01219.jpg,MidJourney
MidJourney/MidJourney/fake/13592447708_Single_person_East_Asian_male_looking_at_the_camera_25391f41-f39f-4bb3-a375-6a400698b202.png,MidJourney
MidJourney/MidJourney/fake/13592447708_Single_person_white_male_looking_at_the_camera_faci_e136a91a-7874-4caa-b3fa-7bfc5bfd61ce.png,MidJourney
whichfaceisreal/real/00322.jpeg,real
styleclip/real/078194.jpg,real
stargan/real/real/1878.jpg,real
CollabDiff/real/059278.jpg,real
starganv2/fake/106.jpg,starganv2
starganv2/real/809.jpg,real
CollabDiff/fake/597/000000_x_0.png,CollabDiff
stargan/fake/fake/584.jpg,stargan
starganv2/fake/983.jpg,starganv2
stargan/real/real/917.jpg,real
stargan/fake/fake/499.jpg,stargan
MidJourney/MidJourney/real/55215.jpg,MidJourney
starganv2/fake/718.jpg,starganv2
stargan/real/real/1763.jpg,real
styleclip/fake/00426.jpg,styleclip
starganv2/real/1029.jpg,real
CollabDiff/fake/49/000000_x_0.png,CollabDiff
styleclip/fake/02548.jpg,styleclip
MidJourney/MidJourney/real/46004.jpg,MidJourney
starganv2/real/1553.jpg,real
stargan/fake/fake/226.jpg,stargan
styleclip/fake/02503.jpg,styleclip
starganv2/real/966.jpg,real
stargan/real/real/1298.jpg,real
whichfaceisreal/fake/136.png,whichfaceisreal
MidJourney/MidJourney/real/15682.jpg,MidJourney
CollabDiff/real/066920.jpg,real
styleclip/real/168049.jpg,real
CollabDiff/fake/557/000000_x_0.png,CollabDiff
MidJourney/MidJourney/real/68064.jpg,MidJourney
whichfaceisreal/real/00603.jpeg,real
stargan/fake/fake/1751.jpg,stargan
CollabDiff/real/106451.jpg,real
starganv2/real/694.jpg,real
stargan/fake/fake/202.jpg,stargan
starganv2/fake/645.jpg,starganv2
MidJourney/MidJourney/real/23979.jpg,MidJourney
whichfaceisreal/real/00923.jpeg,real
starganv2/real/1491.jpg,real
stargan/fake/fake/1815.jpg,stargan
styleclip/fake/01784.jpg,styleclip
starganv2/fake/223.jpg,starganv2
styleclip/fake/01773.jpg,styleclip
starganv2/fake/411.jpg,starganv2
whichfaceisreal/fake/567.png,whichfaceisreal
stargan/real/real/306.jpg,real
styleclip/fake/02691.jpg,styleclip
styleclip/fake/00194.jpg,styleclip
CollabDiff/fake/938/000000_x_0.png,CollabDiff
styleclip/fake/01530.jpg,styleclip
whichfaceisreal/fake/490.png,whichfaceisreal
styleclip/fake/02348.jpg,styleclip
CollabDiff/fake/941/000000_x_0.png,CollabDiff
stargan/real/real/499.jpg,real
starganv2/fake/1106.jpg,starganv2
whichfaceisreal/fake/752.png,whichfaceisreal
styleclip/real/176808.jpg,real
stargan/real/real/347.jpg,real
CollabDiff/real/074741.jpg,real
starganv2/real/953.jpg,real
starganv2/real/258.jpg,real
CollabDiff/real/108526.jpg,real
stargan/real/real/552.jpg,real
MidJourney/MidJourney/fake/13592447708_Single_person_South_Asian_female_looking_at_the_cam_fb13d126-0611-4247-87d4-d2900cc5760d_02.gif,MidJourney
starganv2/fake/226.jpg,starganv2
styleclip/fake/02431.jpg,styleclip
whichfaceisreal/real/00149.jpeg,real
styleclip/fake/01289.jpg,styleclip
starganv2/fake/1924.jpg,starganv2
starganv2/real/782.jpg,real
CollabDiff/fake/416/000000_x_0.png,CollabDiff
stargan/fake/fake/524.jpg,stargan
whichfaceisreal/real/00361.jpeg,real
starganv2/real/190.jpg,real
MidJourney/MidJourney/real/38174.jpg,MidJourney
starganv2/real/1313.jpg,real
CollabDiff/real/191850.jpg,real
CollabDiff/fake/821/000000_x_0.png,CollabDiff
starganv2/fake/802.jpg,starganv2
starganv2/fake/1243.jpg,starganv2
stargan/fake/fake/1588.jpg,stargan
stargan/real/real/599.jpg,real
whichfaceisreal/fake/409.png,whichfaceisreal
styleclip/fake/00940.jpg,styleclip
styleclip/fake/01750.jpg,styleclip
styleclip/fake/00447.jpg,styleclip
stargan/real/real/1633.jpg,real
starganv2/fake/1417.jpg,starganv2
starganv2/fake/115.jpg,starganv2
stargan/real/real/1439.jpg,real
stargan/fake/fake/295.jpg,stargan
stargan/real/real/336.jpg,real
MidJourney/MidJourney/real/02414.jpg,MidJourney
CollabDiff/real/146887.jpg,real
starganv2/real/1167.jpg,real
stargan/fake/fake/46.jpg,stargan
CollabDiff/real/013845.jpg,real
CollabDiff/real/075492.jpg,real
stargan/fake/fake/289.jpg,stargan
styleclip/real/154124.jpg,real
stargan/real/real/1355.jpg,real
stargan/real/real/880.jpg,real
styleclip/fake/00217.jpg,styleclip
stargan/fake/fake/1495.jpg,stargan
styleclip/fake/01214.jpg,styleclip
MidJourney/MidJourney/real/47091.jpg,MidJourney
starganv2/real/1300.jpg,real
stargan/fake/fake/762.jpg,stargan
styleclip/fake/00035.jpg,styleclip
styleclip/real/103791.jpg,real
styleclip/fake/02319.jpg,styleclip
stargan/fake/fake/197.jpg,stargan
starganv2/real/539.jpg,real
stargan/fake/fake/1095.jpg,stargan
starganv2/fake/322.jpg,starganv2
MidJourney/MidJourney/real/48025.jpg,MidJourney
styleclip/fake/00705.jpg,styleclip
starganv2/real/1924.jpg,real
stargan/fake/fake/832.jpg,stargan
whichfaceisreal/fake/682.png,whichfaceisreal
starganv2/real/1334.jpg,real
styleclip/real/077709.jpg,real
CollabDiff/real/014257.jpg,real
styleclip/real/091432.jpg,real
MidJourney/MidJourney/real/13878.jpg,MidJourney
stargan/fake/fake/1348.jpg,stargan
styleclip/fake/02419.jpg,styleclip
CollabDiff/fake/857/000000_x_0.png,CollabDiff
styleclip/fake/01268.jpg,styleclip
MidJourney/MidJourney/real/29473.jpg,MidJourney
stargan/fake/fake/581.jpg,stargan
MidJourney/MidJourney/fake/13592447708_Clean_caucasian_female_face_face_only_shown_face_cl_6d44615c-b14a-4d42-bcaa-22d04ed45fe0.png,MidJourney
stargan/real/real/1104.jpg,real
CollabDiff/fake/551/000000_x_0.png,CollabDiff
MidJourney/MidJourney/fake/13592447708_Face_of_clean_caucasian_male_face_only_shown_close-_b17a0126-4466-4211-a0e6-74c3f6139cc8.png,MidJourney
starganv2/fake/1148.jpg,starganv2
starganv2/real/67.jpg,real
styleclip/fake/02232.jpg,styleclip
stargan/fake/fake/1266.jpg,stargan
CollabDiff/fake/25/000000_x_0.png,CollabDiff
starganv2/fake/46.jpg,starganv2
styleclip/fake/01695.jpg,styleclip
stargan/fake/fake/1090.jpg,stargan
styleclip/fake/00494.jpg,styleclip
starganv2/fake/842.jpg,starganv2
stargan/real/real/1304.jpg,real
starganv2/real/229.jpg,real
CollabDiff/real/049128.jpg,real
MidJourney/MidJourney/real/01547.jpg,MidJourney
starganv2/real/1395.jpg,real
starganv2/fake/933.jpg,starganv2
CollabDiff/fake/110/000000_x_0.png,CollabDiff
styleclip/real/046214.jpg,real
CollabDiff/fake/712/000000_x_0.png,CollabDiff
styleclip/fake/01877.jpg,styleclip
MidJourney/MidJourney/real/03309.jpg,MidJourney
styleclip/fake/01207.jpg,styleclip
whichfaceisreal/fake/581.png,whichfaceisreal
whichfaceisreal/fake/535.png,whichfaceisreal
MidJourney/MidJourney/real/23240.jpg,MidJourney
starganv2/fake/134.jpg,starganv2
stargan/real/real/34.jpg,real
starganv2/fake/210.jpg,starganv2
whichfaceisreal/fake/919.png,whichfaceisreal
whichfaceisreal/fake/525.png,whichfaceisreal
styleclip/real/197893.jpg,real
styleclip/fake/01896.jpg,styleclip
MidJourney/MidJourney/fake/13592447708_south_asian_male_face_face_only_face_close-up_face__82b796d7-7fc8-4223-b0ce-621da2bafb6d_01.gif,MidJourney
starganv2/real/1493.jpg,real
whichfaceisreal/fake/917.png,whichfaceisreal
styleclip/fake/01119.jpg,styleclip
stargan/real/real/1228.jpg,real
CollabDiff/fake/102/000000_x_0.png,CollabDiff
stargan/fake/fake/1038.jpg,stargan
starganv2/fake/475.jpg,starganv2
CollabDiff/real/133397.jpg,real
stargan/real/real/1695.jpg,real
whichfaceisreal/real/00780.jpeg,real
starganv2/fake/453.jpg,starganv2
stargan/fake/fake/1223.jpg,stargan
styleclip/real/130584.jpg,real
CollabDiff/fake/537/000000_x_0.png,CollabDiff
styleclip/real/088423.jpg,real
CollabDiff/fake/205/000000_x_0.png,CollabDiff
MidJourney/MidJourney/real/37225.jpg,MidJourney
starganv2/real/1171.jpg,real
starganv2/fake/55.jpg,starganv2
styleclip/real/176343.jpg,real
stargan/fake/fake/1435.jpg,stargan
starganv2/fake/1137.jpg,starganv2
styleclip/fake/00479.jpg,styleclip
stargan/real/real/1776.jpg,real
styleclip/fake/00352.jpg,styleclip
styleclip/fake/00374.jpg,styleclip
styleclip/fake/01836.jpg,styleclip
CollabDiff/real/080453.jpg,real
whichfaceisreal/real/00270.jpeg,real
whichfaceisreal/fake/846.png,whichfaceisreal
stargan/real/real/1486.jpg,real
starganv2/real/574.jpg,real
whichfaceisreal/real/00232.jpeg,real
CollabDiff/fake/356/000000_x_0.png,CollabDiff
styleclip/fake/02681.jpg,styleclip
styleclip/fake/02667.jpg,styleclip
stargan/real/real/1751.jpg,real
MidJourney/MidJourney/real/23970.jpg,MidJourney
styleclip/fake/00231.jpg,styleclip
starganv2/fake/1501.jpg,starganv2
stargan/real/real/430.jpg,real
stargan/real/real/236.jpg,real
stargan/real/real/58.jpg,real
starganv2/real/1427.jpg,real
MidJourney/MidJourney/real/23225.jpg,MidJourney
styleclip/real/026121.jpg,real
CollabDiff/real/194126.jpg,real
stargan/real/real/1269.jpg,real
MidJourney/MidJourney/real/66787.jpg,MidJourney
styleclip/real/084350.jpg,real
styleclip/real/132725.jpg,real
CollabDiff/real/034707.jpg,real
starganv2/fake/668.jpg,starganv2
starganv2/real/1339.jpg,real
stargan/fake/fake/1931.jpg,stargan
starganv2/fake/1997.jpg,starganv2
starganv2/fake/1713.jpg,starganv2
starganv2/real/1121.jpg,real
CollabDiff/real/188732.jpg,real
styleclip/fake/01721.jpg,styleclip
MidJourney/MidJourney/fake/13592447708_Single_person_East_Asian_male_looking_at_the_camera_b922e9e1-8a13-4ca5-bde4-98788f259271.png,MidJourney
stargan/fake/fake/1121.jpg,stargan
starganv2/real/1590.jpg,real
starganv2/real/325.jpg,real
MidJourney/MidJourney/fake/13592447708_Single_person_South_Asian_female_looking_at_the_cam_2703e6e5-d595-4e89-b8a8-c74e921334ae_03.gif,MidJourney
CollabDiff/real/138661.jpg,real
stargan/real/real/1634.jpg,real
starganv2/fake/1767.jpg,starganv2
MidJourney/MidJourney/real/57733.jpg,MidJourney
stargan/real/real/173.jpg,real
stargan/real/real/94.jpg,real
starganv2/real/1851.jpg,real
styleclip/real/063007.jpg,real
stargan/fake/fake/150.jpg,stargan
stargan/fake/fake/624.jpg,stargan
stargan/fake/fake/89.jpg,stargan
starganv2/fake/1914.jpg,starganv2
starganv2/real/1238.jpg,real
MidJourney/MidJourney/fake/13592447708_Single_person_South_Asian_male_looking_at_the_camer_369a96de-d1f0-48d3-af4d-1e9042984c28_03.gif,MidJourney
stargan/real/real/1124.jpg,real
whichfaceisreal/real/00638.jpeg,real
stargan/real/real/484.jpg,real
stargan/real/real/683.jpg,real
styleclip/fake/02819.jpg,styleclip
whichfaceisreal/real/00916.jpeg,real
styleclip/real/031265.jpg,real
CollabDiff/real/114884.jpg,real
MidJourney/MidJourney/real/36717.jpg,MidJourney
starganv2/fake/1138.jpg,starganv2
MidJourney/MidJourney/real/53927.jpg,MidJourney
CollabDiff/real/103804.jpg,real
starganv2/fake/1216.jpg,starganv2
CollabDiff/real/123006.jpg,real
starganv2/fake/237.jpg,starganv2
CollabDiff/fake/540/000000_x_0.png,CollabDiff
stargan/real/real/1978.jpg,real
styleclip/fake/02067.jpg,styleclip
stargan/fake/fake/831.jpg,stargan
stargan/real/real/1010.jpg,real
styleclip/real/197623.jpg,real
CollabDiff/real/064385.jpg,real
CollabDiff/fake/383/000000_x_0.png,CollabDiff
whichfaceisreal/real/00750.jpeg,real
styleclip/fake/01044.jpg,styleclip
styleclip/fake/00757.jpg,styleclip
stargan/fake/fake/857.jpg,stargan
styleclip/fake/00645.jpg,styleclip
starganv2/real/246.jpg,real
styleclip/fake/00041.jpg,styleclip
styleclip/fake/01622.jpg,styleclip
styleclip/fake/00143.jpg,styleclip
whichfaceisreal/real/00553.jpeg,real
starganv2/fake/594.jpg,starganv2
stargan/real/real/178.jpg,real
MidJourney/MidJourney/real/34665.jpg,MidJourney
starganv2/real/562.jpg,real
CollabDiff/real/055057.jpg,real
stargan/fake/fake/723.jpg,stargan
starganv2/real/1458.jpg,real
MidJourney/MidJourney/fake/13592447708_Caucasian_male_face_face_close-up_studio_lights_fac_c2243576-fc34-4026-b8c4-6b4aee7252ae.png,MidJourney
CollabDiff/real/005114.jpg,real
styleclip/fake/02085.jpg,styleclip
starganv2/real/1007.jpg,real
starganv2/real/1626.jpg,real
CollabDiff/fake/338/000000_x_0.png,CollabDiff
styleclip/real/045878.jpg,real
stargan/real/real/1410.jpg,real
starganv2/fake/373.jpg,starganv2
stargan/fake/fake/29.jpg,stargan
starganv2/real/1925.jpg,real
styleclip/real/111626.jpg,real
MidJourney/MidJourney/real/00515.jpg,MidJourney
starganv2/fake/1786.jpg,starganv2
starganv2/fake/1802.jpg,starganv2
CollabDiff/real/193631.jpg,real
MidJourney/MidJourney/real/48961.jpg,MidJourney
starganv2/real/70.jpg,real
MidJourney/MidJourney/fake/13592447708_Single_person_white_male_looking_at_the_camera_faci_5b7526f4-9dc9-4a6d-99cb-929c75a78ef7.png,MidJourney
styleclip/fake/02129.jpg,styleclip
styleclip/fake/01723.jpg,styleclip
CollabDiff/real/053911.jpg,real
MidJourney/MidJourney/real/58374.jpg,MidJourney
MidJourney/MidJourney/fake/13592447708_Single_person_South_Asian_female_looking_at_the_cam_a2c5c452-6e73-401f-b40c-77dd3bcbf512_03.gif,MidJourney
whichfaceisreal/real/00488.jpeg,real
styleclip/fake/01565.jpg,styleclip
MidJourney/MidJourney/fake/13592447708_Single_person_East_Asian_woman_looking_at_the_camer_fd1c77aa-71f9-46bc-921e-87a0bd8b610d.png,MidJourney
MidJourney/MidJourney/real/60388.jpg,MidJourney
starganv2/fake/305.jpg,starganv2
styleclip/fake/00535.jpg,styleclip
styleclip/fake/01117.jpg,styleclip
styleclip/real/017127.jpg,real
stargan/real/real/1947.jpg,real
styleclip/fake/00418.jpg,styleclip
CollabDiff/fake/864/000000_x_0.png,CollabDiff
starganv2/fake/1582.jpg,starganv2
starganv2/real/1549.jpg,real
styleclip/fake/00681.jpg,styleclip
whichfaceisreal/fake/881.png,whichfaceisreal
whichfaceisreal/fake/141.png,whichfaceisreal
whichfaceisreal/fake/631.png,whichfaceisreal
whichfaceisreal/fake/258.png,whichfaceisreal
stargan/fake/fake/125.jpg,stargan
whichfaceisreal/real/00189.jpeg,real
MidJourney/MidJourney/fake/13592447708_Single_person_white_female_looking_at_the_camera_fa_97fc0fa9-e008-439a-99ae-57eea17dcd91.png,MidJourney
styleclip/real/063596.jpg,real
starganv2/fake/885.jpg,starganv2
starganv2/real/452.jpg,real
styleclip/fake/00976.jpg,styleclip
whichfaceisreal/real/00706.jpeg,real
stargan/real/real/141.jpg,real
styleclip/fake/01832.jpg,styleclip
starganv2/fake/363.jpg,starganv2
CollabDiff/fake/781/000000_x_0.png,CollabDiff
stargan/fake/fake/1659.jpg,stargan
stargan/fake/fake/441.jpg,stargan
starganv2/fake/1294.jpg,starganv2
stargan/real/real/97.jpg,real
stargan/fake/fake/272.jpg,stargan
styleclip/fake/01440.jpg,styleclip
CollabDiff/real/065118.jpg,real
MidJourney/MidJourney/real/68112.jpg,MidJourney
starganv2/real/458.jpg,real
starganv2/fake/1840.jpg,starganv2
starganv2/real/1658.jpg,real
CollabDiff/fake/904/000000_x_0.png,CollabDiff
styleclip/fake/00111.jpg,styleclip
whichfaceisreal/real/00917.jpeg,real
CollabDiff/real/048052.jpg,real
MidJourney/MidJourney/fake/13592447708_Single_person_black_male_looking_at_the_camera_faci_10b8e4b0-4884-4def-96b9-0232044473af.png,MidJourney
starganv2/fake/1503.jpg,starganv2
styleclip/fake/00739.jpg,styleclip
starganv2/fake/1027.jpg,starganv2
MidJourney/MidJourney/fake/13592447708_south_asian_male_face_face_only_face_close-up_face__82b796d7-7fc8-4223-b0ce-621da2bafb6d_02.gif,MidJourney
whichfaceisreal/real/00702.jpeg,real
stargan/fake/fake/213.jpg,stargan
whichfaceisreal/fake/188.png,whichfaceisreal
styleclip/fake/00729.jpg,styleclip
starganv2/fake/851.jpg,starganv2
stargan/fake/fake/1376.jpg,stargan
MidJourney/MidJourney/fake/13592447708_Clean_caucasian_female_face_face_only_shown_face_cl_bb2121c1-3eb3-4365-beee-7b30cc64237b.png,MidJourney
starganv2/fake/1197.jpg,starganv2
CollabDiff/fake/787/000000_x_0.png,CollabDiff
whichfaceisreal/fake/962.png,whichfaceisreal
starganv2/fake/1185.jpg,starganv2
whichfaceisreal/real/00743.jpeg,real
stargan/real/real/221.jpg,real
stargan/real/real/1661.jpg,real
styleclip/fake/01863.jpg,styleclip
styleclip/fake/01719.jpg,styleclip
starganv2/fake/943.jpg,starganv2
starganv2/fake/562.jpg,starganv2
styleclip/fake/01374.jpg,styleclip
stargan/fake/fake/1717.jpg,stargan
CollabDiff/fake/95/000000_x_0.png,CollabDiff
whichfaceisreal/fake/785.png,whichfaceisreal
stargan/fake/fake/1855.jpg,stargan
whichfaceisreal/fake/698.png,whichfaceisreal
styleclip/real/168901.jpg,real
stargan/fake/fake/273.jpg,stargan
whichfaceisreal/fake/159.png,whichfaceisreal
styleclip/fake/02241.jpg,styleclip
stargan/fake/fake/1710.jpg,stargan
styleclip/fake/00742.jpg,styleclip
whichfaceisreal/real/00302.jpeg,real
starganv2/fake/182.jpg,starganv2
whichfaceisreal/fake/492.png,whichfaceisreal
stargan/fake/fake/123.jpg,stargan
stargan/real/real/805.jpg,real
MidJourney/MidJourney/fake/13592447708_south_asian_female_face_face_only_face_close-up_fac_30061e41-b2fa-498f-b9d3-4cd9ce07e43e_03.gif,MidJourney
starganv2/fake/201.jpg,starganv2
starganv2/fake/1112.jpg,starganv2
whichfaceisreal/real/00507.jpeg,real
whichfaceisreal/real/00529.jpeg,real
starganv2/fake/1348.jpg,starganv2
stargan/real/real/1976.jpg,real
whichfaceisreal/fake/395.png,whichfaceisreal
styleclip/fake/02699.jpg,styleclip
MidJourney/MidJourney/fake/13592447708_Clean_caucasian_female_face_face_only_shown_face_cl_d6e5ef3a-fdb1-4511-a4c6-bf916d230d61.png,MidJourney
CollabDiff/real/065786.jpg,real
starganv2/real/858.jpg,real
MidJourney/MidJourney/real/61266.jpg,MidJourney
CollabDiff/real/090762.jpg,real
MidJourney/MidJourney/real/65603.jpg,MidJourney
stargan/real/real/1300.jpg,real
MidJourney/MidJourney/real/10458.jpg,MidJourney
stargan/fake/fake/666.jpg,stargan
starganv2/fake/587.jpg,starganv2
styleclip/fake/00211.jpg,styleclip
whichfaceisreal/real/00738.jpeg,real
starganv2/fake/1351.jpg,starganv2
whichfaceisreal/fake/277.png,whichfaceisreal
styleclip/real/114276.jpg,real
stargan/real/real/1125.jpg,real
starganv2/real/1551.jpg,real
CollabDiff/real/116339.jpg,real
whichfaceisreal/real/00853.jpeg,real
starganv2/real/713.jpg,real
starganv2/real/649.jpg,real
stargan/fake/fake/78.jpg,stargan
whichfaceisreal/real/00985.jpeg,real
styleclip/fake/02275.jpg,styleclip
styleclip/fake/01176.jpg,styleclip
stargan/real/real/1792.jpg,real
styleclip/fake/01487.jpg,styleclip
whichfaceisreal/real/00209.jpeg,real
starganv2/real/1449.jpg,real
starganv2/fake/1134.jpg,starganv2
stargan/real/real/1272.jpg,real
styleclip/real/191043.jpg,real
whichfaceisreal/fake/234.png,whichfaceisreal
whichfaceisreal/fake/903.png,whichfaceisreal
starganv2/fake/1916.jpg,starganv2
MidJourney/MidJourney/real/28252.jpg,MidJourney
stargan/fake/fake/725.jpg,stargan
styleclip/fake/01511.jpg,styleclip
stargan/real/real/288.jpg,real
starganv2/real/1972.jpg,real
stargan/fake/fake/907.jpg,stargan
MidJourney/MidJourney/real/68823.jpg,MidJourney
MidJourney/MidJourney/real/10615.jpg,MidJourney
stargan/real/real/1977.jpg,real
starganv2/real/410.jpg,real
starganv2/real/1875.jpg,real
styleclip/fake/01488.jpg,styleclip
styleclip/fake/01213.jpg,styleclip
MidJourney/MidJourney/fake/13592447708_Clean_caucasian_female_face_face_only_shown_face_cl_65600c2a-1c9e-48a3-a3a3-e35da8f740a6.png,MidJourney
styleclip/fake/00440.jpg,styleclip
CollabDiff/fake/434/000000_x_0.png,CollabDiff
MidJourney/MidJourney/fake/13592447708_Clean_East_Asian_female_face_face_only_shown_face_c_98b6844b-a4ff-4df2-8091-7061d2b361d7.png,MidJourney
stargan/real/real/1418.jpg,real
styleclip/fake/00532.jpg,styleclip
stargan/fake/fake/398.jpg,stargan
stargan/real/real/363.jpg,real
stargan/real/real/297.jpg,real
stargan/real/real/265.jpg,real
styleclip/fake/00058.jpg,styleclip
starganv2/fake/1008.jpg,starganv2
CollabDiff/fake/626/000000_x_0.png,CollabDiff
MidJourney/MidJourney/real/48112.jpg,MidJourney
stargan/real/real/1810.jpg,real
starganv2/real/1975.jpg,real
starganv2/real/1524.jpg,real
starganv2/real/1962.jpg,real
styleclip/real/004190.jpg,real
styleclip/fake/01506.jpg,styleclip
whichfaceisreal/fake/12.png,whichfaceisreal
starganv2/real/710.jpg,real
whichfaceisreal/fake/220.png,whichfaceisreal
stargan/fake/fake/903.jpg,stargan
whichfaceisreal/fake/31.png,whichfaceisreal
starganv2/fake/9.jpg,starganv2
CollabDiff/fake/502/000000_x_0.png,CollabDiff
styleclip/real/129375.jpg,real
whichfaceisreal/fake/168.png,whichfaceisreal
starganv2/real/1151.jpg,real
stargan/real/real/554.jpg,real
styleclip/fake/00176.jpg,styleclip
styleclip/fake/00709.jpg,styleclip
stargan/real/real/1816.jpg,real
MidJourney/MidJourney/real/24901.jpg,MidJourney
styleclip/real/074697.jpg,real
stargan/fake/fake/1912.jpg,stargan
starganv2/real/721.jpg,real
starganv2/real/1187.jpg,real
CollabDiff/real/096811.jpg,real
stargan/real/real/934.jpg,real
stargan/real/real/1067.jpg,real
styleclip/fake/00746.jpg,styleclip
starganv2/real/1547.jpg,real
MidJourney/MidJourney/real/05742.jpg,MidJourney
stargan/fake/fake/714.jpg,stargan
starganv2/real/1084.jpg,real
CollabDiff/fake/52/000000_x_0.png,CollabDiff
CollabDiff/fake/122/000000_x_0.png,CollabDiff
starganv2/real/269.jpg,real
stargan/fake/fake/683.jpg,stargan
starganv2/fake/404.jpg,starganv2
whichfaceisreal/fake/854.png,whichfaceisreal
CollabDiff/fake/823/000000_x_0.png,CollabDiff
styleclip/fake/01335.jpg,styleclip
starganv2/real/1340.jpg,real
whichfaceisreal/real/00966.jpeg,real
starganv2/fake/1235.jpg,starganv2
starganv2/fake/1994.jpg,starganv2
styleclip/fake/00891.jpg,styleclip
whichfaceisreal/fake/628.png,whichfaceisreal
MidJourney/MidJourney/real/32183.jpg,MidJourney
CollabDiff/real/031097.jpg,real
styleclip/fake/00399.jpg,styleclip
MidJourney/MidJourney/fake/13592447708_Single_person_white_male_looking_at_the_camera_faci_458ea423-fef5-4cca-8255-54a217b88c69.png,MidJourney
whichfaceisreal/fake/36.png,whichfaceisreal
stargan/fake/fake/317.jpg,stargan
styleclip/real/190248.jpg,real
stargan/real/real/532.jpg,real
styleclip/fake/00461.jpg,styleclip
styleclip/real/159280.jpg,real
starganv2/fake/1102.jpg,starganv2
styleclip/fake/00460.jpg,styleclip
CollabDiff/real/044191.jpg,real
CollabDiff/fake/22/000000_x_0.png,CollabDiff
starganv2/fake/1877.jpg,starganv2
styleclip/fake/00907.jpg,styleclip
starganv2/fake/1459.jpg,starganv2
styleclip/real/012090.jpg,real
starganv2/fake/533.jpg,starganv2
CollabDiff/fake/173/000000_x_0.png,CollabDiff
styleclip/fake/00707.jpg,styleclip
CollabDiff/fake/931/000000_x_0.png,CollabDiff
whichfaceisreal/fake/954.png,whichfaceisreal
styleclip/fake/01492.jpg,styleclip
styleclip/fake/00720.jpg,styleclip
stargan/fake/fake/701.jpg,stargan
MidJourney/MidJourney/fake/13592447708_Clean_caucasian_female_face_face_only_shown_face_cl_664c277b-5b28-41c7-b34f-bd877ca6bc33.png,MidJourney
CollabDiff/real/080053.jpg,real
styleclip/fake/02009.jpg,styleclip
whichfaceisreal/fake/717.png,whichfaceisreal
CollabDiff/real/199667.jpg,real
styleclip/fake/02739.jpg,styleclip
stargan/real/real/545.jpg,real
MidJourney/MidJourney/real/15618.jpg,MidJourney
starganv2/fake/1035.jpg,starganv2
starganv2/fake/417.jpg,starganv2
whichfaceisreal/real/00900.jpeg,real
whichfaceisreal/real/00482.jpeg,real
stargan/fake/fake/1839.jpg,stargan
styleclip/real/024525.jpg,real
stargan/fake/fake/777.jpg,stargan
MidJourney/MidJourney/fake/13592447708_south_asian_female_face_face_only_face_close-up_fac_45c64f3d-fcad-4f5d-adad-eebbfdae742d_01.gif,MidJourney
styleclip/real/003329.jpg,real
starganv2/fake/671.jpg,starganv2
styleclip/fake/02216.jpg,styleclip
stargan/fake/fake/229.jpg,stargan
styleclip/real/169537.jpg,real
stargan/fake/fake/949.jpg,stargan
whichfaceisreal/fake/423.png,whichfaceisreal
styleclip/fake/01282.jpg,styleclip
