dataset,img_path
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00030981.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00034832.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00048781.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00031360.JPEG
real,data/genimage/stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00009584.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00043471.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00030899.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00037614.JPEG
real,data/genimage/vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00000610.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00006163.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00017468.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00034558.JPEG
real,data/genimage/vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00019137.JPEG
real,data/genimage/stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00032336.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00042765.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00038775.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00012301.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00002456.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00004193.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00024773.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00000371.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00044840.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00000780.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00030374.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00033227.JPEG
real,data/genimage/adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00023042.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00043759.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00037224.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00049292.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00007789.JPEG
real,data/genimage/adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00045556.JPEG
real,data/genimage/stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00005088.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00024054.JPEG
real,data/genimage/stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00027626.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00018786.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00049742.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00016463.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00023403.JPEG
real,data/genimage/vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00034854.JPEG
real,data/genimage/stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00035830.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00005253.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00030961.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00016944.JPEG
real,data/genimage/vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00008256.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00048582.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00044456.JPEG
real,data/genimage/adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00004690.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00049260.JPEG
real,data/genimage/stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00019034.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00015653.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00036502.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00040732.JPEG
real,data/genimage/vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00038250.JPEG
real,data/genimage/adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00036289.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00029368.JPEG
real,data/genimage/adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00007411.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00015073.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00022179.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00046647.JPEG
real,data/genimage/adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00011036.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00021159.JPEG
real,data/genimage/adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00034386.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00023189.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00041771.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00019658.JPEG
real,data/genimage/vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00023502.JPEG
real,data/genimage/adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00006412.JPEG
real,data/genimage/vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00011904.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00021979.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00003163.JPEG
real,data/genimage/vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00016008.JPEG
real,data/genimage/stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00044284.JPEG
real,data/genimage/vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00030854.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00026782.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00049415.JPEG
real,data/genimage/stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00002259.JPEG
real,data/genimage/stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00011057.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00013051.JPEG
real,data/genimage/adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00017615.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00016806.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00012749.JPEG
real,data/genimage/vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00041173.JPEG
real,data/genimage/stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00010455.JPEG
real,data/genimage/vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00045034.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00013614.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00028245.JPEG
real,data/genimage/adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00002051.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00032217.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00021506.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00028584.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00017046.JPEG
real,data/genimage/adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00008963.JPEG
real,data/genimage/vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00041572.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00039780.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00014113.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00009396.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00016335.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00002630.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00020971.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00046529.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00007973.JPEG
real,data/genimage/stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00015506.JPEG
real,data/genimage/stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00022581.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00015398.JPEG
real,data/genimage/adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00014001.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00014340.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00015442.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00037522.JPEG
real,data/genimage/vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00002764.JPEG
real,data/genimage/vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00030067.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00043229.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00015978.JPEG
real,data/genimage/adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00034289.JPEG
real,data/genimage/adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00020107.JPEG
real,data/genimage/stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00044998.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00011194.JPEG
real,data/genimage/vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00044368.JPEG
real,data/genimage/stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00026837.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00013584.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00037826.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00041631.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00048671.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00031754.JPEG
real,data/genimage/vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00041537.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00006981.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00036891.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00019792.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00000542.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00026855.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00013070.JPEG
real,data/genimage/stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00036116.JPEG
real,data/genimage/stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00003042.JPEG
real,data/genimage/vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00035789.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00004766.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00002494.JPEG
real,data/genimage/adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00017059.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00034271.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00005379.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00002972.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00003542.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00029254.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00011971.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00037827.JPEG
real,data/genimage/adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00016248.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00001285.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00047419.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00022572.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00044821.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00003357.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00049450.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00041957.JPEG
real,data/genimage/vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00007299.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00033556.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00030846.JPEG
real,data/genimage/adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00013274.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00012645.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00012698.JPEG
real,data/genimage/vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00040494.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00009711.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00039345.JPEG
real,data/genimage/adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00033674.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00003980.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00045868.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00023204.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00021852.JPEG
real,data/genimage/stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00028582.JPEG
real,data/genimage/adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00015168.JPEG
real,data/genimage/vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00005217.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00046800.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00011129.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00040893.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00011259.JPEG
real,data/genimage/vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00010076.JPEG
real,data/genimage/stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00009616.JPEG
real,data/genimage/adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00023832.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00020845.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00016135.JPEG
real,data/genimage/stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00036508.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00002551.JPEG
real,data/genimage/adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00032197.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00002810.JPEG
real,data/genimage/stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00003569.JPEG
real,data/genimage/adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00040081.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00044926.JPEG
real,data/genimage/adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00027037.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00046961.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00045539.JPEG
real,data/genimage/stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00042287.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00003948.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00029029.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00040814.JPEG
real,data/genimage/vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00040689.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00035183.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00022791.JPEG
real,data/genimage/stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00034885.JPEG
real,data/genimage/adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00017228.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00024469.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00034438.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00038818.JPEG
real,data/genimage/vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00012129.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00042899.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00036462.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00034254.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00008130.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00036995.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00044079.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00041441.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00048435.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00042264.JPEG
real,data/genimage/stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00032978.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00001685.JPEG
real,data/genimage/stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00041082.JPEG
real,data/genimage/stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00001914.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00007716.JPEG
real,data/genimage/vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00035313.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00048105.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00039265.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00020108.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00043392.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00028398.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00035518.JPEG
real,data/genimage/vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00039701.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00042393.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00036437.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00000341.JPEG
real,data/genimage/adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00041235.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00033519.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00031190.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00033042.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00049092.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00026260.JPEG
real,data/genimage/stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00013374.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00013996.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00001599.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00035779.JPEG
real,data/genimage/adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00007841.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00012480.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00032746.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00028055.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00011569.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00045717.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00046289.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00032984.JPEG
real,data/genimage/biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00023638.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00012885.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00000304.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00015065.JPEG
real,data/genimage/stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00048793.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00049624.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00026738.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00042172.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00009263.JPEG
real,data/genimage/wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00020980.JPEG
real,data/genimage/stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00035851.JPEG
real,data/genimage/adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00005868.JPEG
real,data/genimage/stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00012430.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00023286.JPEG
real,data/genimage/glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00043466.JPEG
real,data/genimage/Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00010673.JPEG
real,data/genimage/vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00030681.JPEG
