dataset,img_path
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00026474.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00005584.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00009208.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00033701.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00038769.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00030966.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00021805.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00046567.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00045257.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00029876.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00014441.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00010556.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00041276.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00013021.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00010547.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00037644.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00002030.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00049196.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00046226.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00041683.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00042031.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00002753.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00047364.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00042091.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00024866.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00013159.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00001388.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00049459.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00013839.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00014750.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00033228.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00038622.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00036451.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00025347.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00008131.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00016561.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00015730.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00013857.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00026561.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00018011.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00009991.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00002462.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00049802.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00022649.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00005069.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00042230.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00028821.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00019153.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00003528.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00004863.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00019602.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00011040.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00041361.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00035474.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00017553.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00022254.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00025494.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00018546.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00032359.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00036712.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00020864.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00047396.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00028105.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00047283.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00013655.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00019679.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00027891.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00045158.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00006149.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00034426.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00042124.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00028141.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00037925.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00043793.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00048880.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00018631.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00020628.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00007555.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00040177.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00005455.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00010484.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00020048.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00049143.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00018409.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00040490.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00027856.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00035287.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00020255.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00030352.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00037419.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00015142.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00028990.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00035457.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00030151.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00023667.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00012594.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00015564.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00037098.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00048613.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00034354.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00018004.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00024442.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00043816.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00045913.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00006207.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00039949.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00047883.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00039397.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00048518.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00016161.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00022708.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00038889.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00048173.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00037337.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00042229.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00031116.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00019207.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00032608.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00019310.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00034113.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00041167.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00013809.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00011045.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00025379.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00005375.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00047773.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00006065.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00038640.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00038964.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00037083.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00045512.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00046278.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00010994.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00015757.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00047808.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00021568.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00021888.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00046829.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00001837.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00009834.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00007153.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00039919.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00015083.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00049120.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00035054.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00028081.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00012115.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00017441.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00017807.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00014486.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00039225.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00030205.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00008913.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00047847.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00036893.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00019653.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00036707.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00017070.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00048348.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00005209.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00008247.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00026649.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00014080.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00026978.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00023608.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00029243.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00025955.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00001517.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00024818.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00021889.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00033590.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00011643.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00031750.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00034732.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00041637.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00011857.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00020937.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00022446.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00037901.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00030977.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00034793.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00044219.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00027747.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00040988.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00000478.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00017924.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00015926.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00004885.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00005841.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00046898.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00021590.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00028971.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00023348.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00005760.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00024912.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00008710.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00014107.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00018518.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00019888.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00016328.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00022718.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00014174.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00035559.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00008415.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00032113.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00046476.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00032287.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00019167.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00032428.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00005889.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00033284.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00011070.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00041282.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00013953.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00039075.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00015807.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00017832.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00005079.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00011797.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00018386.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00018164.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00032478.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00004060.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00028527.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00018947.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00049115.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00046227.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00021632.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00044653.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00035534.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00001314.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00011697.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00040752.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00039116.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00007885.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00005541.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00004821.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00031864.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00045458.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00018297.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00042363.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00041861.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00006883.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00012066.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00016661.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00038609.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00028393.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00009062.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00002116.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00014500.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00047222.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00000037.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00012713.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00007772.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00013004.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00021609.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00027578.JPEG
real,adm/imagenet_ai_0508_adm/val/nature/ILSVRC2012_val_00035915.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00031146.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00020767.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00026044.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00038745.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00043422.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00037061.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00046656.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00033592.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00033851.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00049318.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00032316.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00006062.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00012202.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00043112.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00040179.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00024597.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00024760.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00048544.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00008464.JPEG
real,glide_copy/imagenet_glide/val/nature/ILSVRC2012_val_00037375.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00014155.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00018860.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00001187.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00004013.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00023530.JPEG
real,biggan/imagenet_ai_0419_biggan/val/nature/ILSVRC2012_val_00027181.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00031721.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00047170.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00024165.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00036141.JPEG
real,stable_diffusion_v_1_5/imagenet_ai_0424_sdv5/val/nature/ILSVRC2012_val_00045930.JPEG
real,vqdm/imagenet_ai_0419_vqdm/val/nature/ILSVRC2012_val_00016747.JPEG
real,Midjourney/imagenet_midjourney/val/nature/ILSVRC2012_val_00035927.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00019028.JPEG
real,stable_diffusion_v_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00040690.JPEG
real,wukong/imagenet_ai_0424_wukong/val/nature/ILSVRC2012_val_00009203.JPEG
